start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1732.2700,1732.6700,0.4000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,2
1732.6700,1733.2700,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1733.2700,1734.0700,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1734.0700,1734.2700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1734.2700,1734.8700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1734.8700,1735.2700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1735.2700,1735.8700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1735.8700,1736.0700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1736.0700,1736.8700,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1736.8700,1737.4700,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1737.4700,1737.8700,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1737.8700,1738.6700,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1738.6700,1739.4700,0.8000,2,seal_kaolinite_argillite,каолинитовая легкая глина,4
1739.4700,1740.0700,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1740.0700,1740.2700,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1740.2700,1740.6700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1740.6700,1741.0700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1741.0700,1741.2700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1741.2700,1741.8700,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1741.8700,1742.0700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1742.0700,1742.6700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1742.6700,1742.8700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1742.8700,1743.6700,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1743.6700,1744.0700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1744.0700,1744.4700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1744.4700,1744.6700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1744.6700,1744.8700,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1744.8700,1745.2700,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1745.2700,1745.4700,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1745.4700,1745.6700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1745.6700,1746.6700,1.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,5
1746.6700,1747.0700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1747.0700,1748.4700,1.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,7
1748.4700,1748.8700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1748.8700,1749.2700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1749.2700,1749.6700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1749.6700,1750.0700,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1750.0700,1750.2700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1750.2700,1750.8700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1750.8700,1751.2700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1751.2700,1751.4700,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1751.4700,1751.6700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1751.6700,1751.8700,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1751.8700,1752.0700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1752.0700,1752.4700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1752.4700,1752.8700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1752.8700,1753.6700,0.8000,2,seal_kaolinite_argillite,каолинитовая легкая глина,4
1753.6700,1754.0700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1754.0700,1754.4700,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1754.4700,1754.8700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1754.8700,1755.4700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1755.4700,1756.0700,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1756.0700,1756.2700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1756.2700,1756.6700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1756.6700,1756.8700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1756.8700,1757.0700,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1757.0700,1757.2700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1757.2700,1757.8700,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1757.8700,1758.0700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1758.0700,1758.4700,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1758.4700,1758.6700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1758.6700,1759.6700,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1759.6700,1759.8700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1759.8700,1760.2700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1760.2700,1760.4700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1760.4700,1761.0700,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1761.0700,1761.2700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1761.2700,1761.6700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1761.6700,1762.0700,0.4000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,2
1762.0700,1763.2700,1.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,6
1763.2700,1763.4700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1763.4700,1763.8700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1763.8700,1764.0700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1764.0700,1765.0700,1.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,5
1765.0700,1765.4700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1765.4700,1765.8700,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1765.8700,1766.2700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1766.2700,1768.0700,1.8000,2,seal_kaolinite_argillite,каолинитовая легкая глина,9
1768.0700,1768.2700,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1768.2700,1768.6700,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1768.6700,1769.4700,0.8000,2,seal_kaolinite_argillite,каолинитовая легкая глина,4
