start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1875.0800,1875.2800,0.2000,2,seal_silty_argillite,песчанистая легкая глина,1
1875.2800,1875.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1875.4800,1875.8800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1875.8800,1876.6800,0.8000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,4
1876.6800,1877.0800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1877.0800,1877.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1877.2800,1877.4800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1877.4800,1877.6800,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1877.6800,1878.2800,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1878.2800,1878.6800,0.4000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,2
1878.6800,1879.2800,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1879.2800,1879.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1879.4800,1879.8800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1879.8800,1880.0800,0.2000,2,seal_silty_argillite,песчанистая легкая глина,1
1880.0800,1880.2800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1880.2800,1880.4800,0.2000,2,seal_silty_argillite,песчанистая легкая глина,1
1880.4800,1880.6800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1880.6800,1881.0800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1881.0800,1881.4800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1881.4800,1881.6800,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1881.6800,1882.2800,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1882.2800,1882.6800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1882.6800,1883.6800,1.0000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,5
1883.6800,1884.0800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1884.0800,1884.2800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1884.2800,1884.8800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1884.8800,1885.2800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1885.2800,1885.8800,0.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,3
1885.8800,1886.0800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1886.0800,1886.8800,0.8000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,4
1886.8800,1887.2800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1887.2800,1888.0800,0.8000,2,seal_kaolinite_argillite,каолинитовая легкая глина,4
1888.0800,1888.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1888.2800,1888.8800,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1888.8800,1889.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1889.0800,1889.4800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1889.4800,1890.0800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1890.0800,1890.6800,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1890.6800,1891.0800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1891.0800,1891.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1891.2800,1891.6800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1891.6800,1892.2800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1892.2800,1892.4800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1892.4800,1892.8800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1892.8800,1893.0800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1893.0800,1893.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1893.2800,1893.4800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1893.4800,1894.4800,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1894.4800,1895.6800,1.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,6
1895.6800,1897.0800,1.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,7
1897.0800,1897.4800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1897.4800,1897.6800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1897.6800,1897.8800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1897.8800,1898.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1898.0800,1898.8800,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1898.8800,1899.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1899.0800,1899.2800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1899.2800,1899.6800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1899.6800,1900.0800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1900.0800,1900.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1900.2800,1900.4800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1900.4800,1900.6800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1900.6800,1900.8800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1900.8800,1901.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1901.0800,1901.6800,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1901.6800,1901.8800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1901.8800,1902.2800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1902.2800,1902.6800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1902.6800,1903.0800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1903.0800,1903.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1903.2800,1904.0800,0.8000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,4
1904.0800,1907.0800,3.0000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,15
1907.0800,1907.4800,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1907.4800,1907.6800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1907.6800,1907.8800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1907.8800,1908.0800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1908.0800,1908.6800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1908.6800,1908.8800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1908.8800,1909.0800,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1909.0800,1910.2800,1.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,6
1910.2800,1910.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1910.4800,1911.6800,1.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,6
1911.6800,1911.8800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1911.8800,1912.2800,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1912.2800,1912.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1912.4800,1912.8800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1912.8800,1913.0800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1913.0800,1913.4800,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1913.4800,1913.6800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1913.6800,1913.8800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1913.8800,1914.2800,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1914.2800,1914.4800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1914.4800,1914.6800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1914.6800,1915.0800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1915.0800,1915.8800,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1915.8800,1916.2800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1916.2800,1917.0800,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1917.0800,1917.2800,0.2000,2,seal_silty_argillite,песчанистая легкая глина,1
1917.2800,1917.4800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1917.4800,1918.4800,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1918.4800,1918.6800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1918.6800,1918.8800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1918.8800,1919.4800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1919.4800,1920.2800,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1920.2800,1920.6800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1920.6800,1921.2800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1921.2800,1922.0800,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1922.0800,1922.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1922.2800,1923.6800,1.4000,2,seal_silty_argillite,песчанистая легкая глина,7
1923.6800,1923.8800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1923.8800,1924.2800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1924.2800,1924.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1924.4800,1925.6800,1.2000,2,seal_silty_argillite,песчанистая легкая глина,6
1925.6800,1926.6800,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1926.6800,1927.0800,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1927.0800,1927.4800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1927.4800,1927.8800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1927.8800,1928.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1928.0800,1929.0800,1.0000,2,seal_silty_argillite,песчанистая легкая глина,5
1929.0800,1930.6800,1.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,8
1930.6800,1930.8800,0.2000,2,seal_silty_argillite,песчанистая легкая глина,1
1930.8800,1933.4800,2.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,13
1933.4800,1934.0800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1934.0800,1934.2800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1934.2800,1934.8800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1934.8800,1935.0800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1935.0800,1936.0800,1.0000,2,seal_silty_argillite,песчанистая легкая глина,5
1936.0800,1937.6800,1.6000,1,sand_arkose_arenite,высокопористый аркозовый аренит,8
1937.6800,1938.0800,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1938.0800,1940.0800,2.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,10
1940.0800,1940.4800,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1940.4800,1941.4800,1.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,5
1941.4800,1941.6800,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
1941.6800,1942.0800,0.4000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,2
1942.0800,1942.4800,0.4000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,2
1942.4800,1942.8800,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1942.8800,1944.6800,1.8000,1,sand_arkose_arenite,высокопористый аркозовый аренит,9
1944.6800,1944.8800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1944.8800,1945.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1945.0800,1945.2800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1945.2800,1945.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1945.4800,1946.0800,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1946.0800,1946.2800,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1946.2800,1947.2800,1.0000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,5
1947.2800,1947.4800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1947.4800,1947.6800,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1947.6800,1948.0800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1948.0800,1948.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1948.2800,1948.6800,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1948.6800,1948.8800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1948.8800,1949.4800,0.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,3
1949.4800,1949.6800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1949.6800,1949.8800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1949.8800,1950.0800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1950.0800,1950.6800,0.6000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,3
1950.6800,1951.0800,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1951.0800,1951.2800,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1951.2800,1952.0800,0.8000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,4
1952.0800,1953.0800,1.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,5
1953.0800,1953.2800,0.2000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,1
1953.2800,1953.4800,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1953.4800,1953.8800,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1953.8800,1954.0800,0.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,1
