parameter,value,generation,best_negative_share
mutpb,0.2,186,0.0385220322
mutpb,0.2,187,0.0385220322
mutpb,0.2,188,0.0385220322
mutpb,0.2,189,0.0385220322
mutpb,0.2,190,0.0385220322
mutpb,0.2,191,0.0385220322
mutpb,0.2,192,0.0384471352
mutpb,0.2,193,0.0384471352
mutpb,0.2,194,0.0384471352
mutpb,0.2,195,0.0384471352
mutpb,0.2,196,0.0384471352
mutpb,0.2,197,0.0384471352
mutpb,0.2,198,0.0384471352
mutpb,0.2,199,0.0384471352
mutpb,0.2,200,0.0384471352
mutpb,0.25,0,0.1485457496
mutpb,0.25,1,0.1505679690
mutpb,0.25,2,0.1031331919
mutpb,0.25,3,0.0937211334
mutpb,0.25,4,0.0910248408
mutpb,0.25,5,0.0830607914
mutpb,0.25,6,0.0822119586
mutpb,0.25,7,0.0778180002
mutpb,0.25,8,0.0754212957
mutpb,0.25,9,0.0725003121
mutpb,0.25,10,0.0660342030
mutpb,0.25,11,0.0649357134
mutpb,0.25,12,0.0623642492
mutpb,0.25,13,0.0595680939
mutpb,0.25,14,0.0595680939
mutpb,0.25,15,0.0586942953
mutpb,0.25,16,0.0548745475
mutpb,0.25,17,0.0545000624
mutpb,0.25,18,0.0545000624
mutpb,0.25,19,0.0545000624
mutpb,0.25,20,0.0531519161
mutpb,0.25,21,0.0531519161
mutpb,0.25,22,0.0518537012
mutpb,0.25,23,0.0518537012
mutpb,0.25,24,0.0457620771
mutpb,0.25,25,0.0456122831
mutpb,0.25,26,0.0456122831
mutpb,0.25,27,0.0452377980
mutpb,0.25,28,0.0445637249
mutpb,0.25,29,0.0436649607
mutpb,0.25,30,0.0436399950
mutpb,0.25,31,0.0435151666
mutpb,0.25,32,0.0432405443
mutpb,0.25,33,0.0424915741
mutpb,0.25,34,0.0427412308
mutpb,0.25,35,0.0421919860
mutpb,0.25,36,0.0421919860
mutpb,0.25,37,0.0419922606
mutpb,0.25,38,0.0416677069
mutpb,0.25,39,0.0416177756
mutpb,0.25,40,0.0414929472
mutpb,0.25,41,0.0413930845
mutpb,0.25,42,0.0408438397
mutpb,0.25,43,0.0408438397
mutpb,0.25,44,0.0407689427
mutpb,0.25,45,0.0406940457
mutpb,0.25,46,0.0406191487
mutpb,0.25,47,0.0405941830
mutpb,0.25,48,0.0405941830
mutpb,0.25,49,0.0401448009
mutpb,0.25,50,0.0401198352
mutpb,0.25,51,0.0400699039
mutpb,0.25,52,0.0400449382
mutpb,0.25,53,0.0396954188
mutpb,0.25,54,0.0396454875
mutpb,0.25,55,0.0396454875
mutpb,0.25,56,0.0395705904
mutpb,0.25,57,0.0395705904
mutpb,0.25,58,0.0395705904
mutpb,0.25,59,0.0395705904
mutpb,0.25,60,0.0395705904
mutpb,0.25,61,0.0395705904
mutpb,0.25,62,0.0395705904
mutpb,0.25,63,0.0395705904
mutpb,0.25,64,0.0395705904
mutpb,0.25,65,0.0395705904
mutpb,0.25,66,0.0395705904
mutpb,0.25,67,0.0395705904
mutpb,0.25,68,0.0395705904
mutpb,0.25,69,0.0395705904
mutpb,0.25,70,0.0395705904
mutpb,0.25,71,0.0395705904
mutpb,0.25,72,0.0395705904
mutpb,0.25,73,0.0395705904
mutpb,0.25,74,0.0395705904
mutpb,0.25,75,0.0395705904
mutpb,0.25,76,0.0395705904
mutpb,0.25,77,0.0395705904
mutpb,0.25,78,0.0395705904
mutpb,0.25,79,0.0395705904
mutpb,0.25,80,0.0395705904
mutpb,0.25,81,0.0395705904
mutpb,0.25,82,0.0395705904
mutpb,0.25,83,0.0395705904
mutpb,0.25,84,0.0395705904
mutpb,0.25,85,0.0395705904
mutpb,0.25,86,0.0395705904
mutpb,0.25,87,0.0394956934
mutpb,0.25,88,0.0394956934
mutpb,0.25,89,0.0394956934
mutpb,0.25,90,0.0394956934
mutpb,0.25,91,0.0394956934
mutpb,0.25,92,0.0394956934
mutpb,0.25,93,0.0394956934
mutpb,0.25,94,0.0394956934
mutpb,0.25,95,0.0394956934
mutpb,0.25,96,0.0393209337
mutpb,0.25,97,0.0393209337
mutpb,0.25,98,0.0393209337
mutpb,0.25,99,0.0393209337
mutpb,0.25,100,0.0393209337
mutpb,0.25,101,0.0392959680
mutpb,0.25,102,0.0392959680
mutpb,0.25,103,0.0393209337
mutpb,0.25,104,0.0393209337
mutpb,0.25,105,0.0393209337
mutpb,0.25,106,0.0393209337
mutpb,0.25,107,0.0393209337
mutpb,0.25,108,0.0393209337
mutpb,0.25,109,0.0393209337
mutpb,0.25,110,0.0393209337
mutpb,0.25,111,0.0393209337
mutpb,0.25,112,0.0393209337
mutpb,0.25,113,0.0393209337
mutpb,0.25,114,0.0393209337
mutpb,0.25,115,0.0393209337
mutpb,0.25,116,0.0393209337
mutpb,0.25,117,0.0393209337
mutpb,0.25,118,0.0393209337
mutpb,0.25,119,0.0393209337
mutpb,0.25,120,0.0387966546
mutpb,0.25,121,0.0386218949
mutpb,0.25,122,0.0386218949
mutpb,0.25,123,0.0386218949
mutpb,0.25,124,0.0385969292
mutpb,0.25,125,0.0385969292
mutpb,0.25,126,0.0385969292
mutpb,0.25,127,0.0385969292
mutpb,0.25,128,0.0385969292
mutpb,0.25,129,0.0385969292
mutpb,0.25,130,0.0385969292
mutpb,0.25,131,0.0385969292
mutpb,0.25,132,0.0385969292
mutpb,0.25,133,0.0385969292
mutpb,0.25,134,0.0385969292
mutpb,0.25,135,0.0385969292
mutpb,0.25,136,0.0385969292
mutpb,0.25,137,0.0385969292
mutpb,0.25,138,0.0384721009
mutpb,0.25,139,0.0384721009
mutpb,0.25,140,0.0384721009
mutpb,0.25,141,0.0384721009
mutpb,0.25,142,0.0384721009
mutpb,0.25,143,0.0384721009
mutpb,0.25,144,0.0384721009
mutpb,0.25,145,0.0384721009
mutpb,0.25,146,0.0384721009
mutpb,0.25,147,0.0384721009
mutpb,0.25,148,0.0384721009
mutpb,0.25,149,0.0384221695
mutpb,0.25,150,0.0384221695
mutpb,0.25,151,0.0384221695
mutpb,0.25,152,0.0384221695
mutpb,0.25,153,0.0384221695
mutpb,0.25,154,0.0384221695
mutpb,0.25,155,0.0383472725
mutpb,0.25,156,0.0383472725
mutpb,0.25,157,0.0383472725
mutpb,0.25,158,0.0383472725
mutpb,0.25,159,0.0383223068
mutpb,0.25,160,0.0383223068
mutpb,0.25,161,0.0383223068
mutpb,0.25,162,0.0383223068
mutpb,0.25,163,0.0383223068
mutpb,0.25,164,0.0382474098
mutpb,0.25,165,0.0382474098
mutpb,0.25,166,0.0382474098
mutpb,0.25,167,0.0382474098
mutpb,0.25,168,0.0382474098
mutpb,0.25,169,0.0382474098
mutpb,0.25,170,0.0382474098
mutpb,0.25,171,0.0382224441
mutpb,0.25,172,0.0382224441
mutpb,0.25,173,0.0381725128
mutpb,0.25,174,0.0381725128
mutpb,0.25,175,0.0381725128
mutpb,0.25,176,0.0381725128
mutpb,0.25,177,0.0381725128
mutpb,0.25,178,0.0381725128
mutpb,0.25,179,0.0381725128
mutpb,0.25,180,0.0381725128
mutpb,0.25,181,0.0381725128
mutpb,0.25,182,0.0381725128
mutpb,0.25,183,0.0381725128
mutpb,0.25,184,0.0381725128
mutpb,0.25,185,0.0381725128
mutpb,0.25,186,0.0381725128
mutpb,0.25,187,0.0381725128
mutpb,0.25,188,0.0381725128
mutpb,0.25,189,0.0381225815
mutpb,0.25,190,0.0381225815
mutpb,0.25,191,0.0381225815
mutpb,0.25,192,0.0381225815
mutpb,0.25,193,0.0381225815
mutpb,0.25,194,0.0381225815
mutpb,0.25,195,0.0381225815
mutpb,0.25,196,0.0381225815
mutpb,0.25,197,0.0381225815
mutpb,0.25,198,0.0381225815
mutpb,0.25,199,0.0381225815
mutpb,0.25,200,0.0381225815
mutpb,0.3,0,0.1465984272
mutpb,0.3,1,0.1421545375
mutpb,0.3,2,0.1277992760
mutpb,0.3,3,0.1277992760
mutpb,0.3,4,0.0973411559
mutpb,0.3,5,0.0903258020
mutpb,0.3,6,0.0844838347
mutpb,0.3,7,0.0724753464
mutpb,0.3,8,0.0724753464
mutpb,0.3,9,0.0703532643
mutpb,0.3,10,0.0697291225
mutpb,0.3,11,0.0696791911
mutpb,0.3,12,0.0632130820
mutpb,0.3,13,0.0632130820
mutpb,0.3,14,0.0632130820
mutpb,0.3,15,0.0552989639
mutpb,0.3,16,0.0570465610
mutpb,0.3,17,0.0516539758
mutpb,0.3,18,0.0516539758
mutpb,0.3,19,0.0516539758
mutpb,0.3,20,0.0486830608
mutpb,0.3,21,0.0475096742
mutpb,0.3,22,0.0476594682
mutpb,0.3,23,0.0469604294
mutpb,0.3,24,0.0469354637
mutpb,0.3,25,0.0463113219
mutpb,0.3,26,0.0454125577
mutpb,0.3,27,0.0439395831
mutpb,0.3,28,0.0438896517
mutpb,0.3,29,0.0436150293
mutpb,0.3,30,0.0435650980
mutpb,0.3,31,0.0435650980
mutpb,0.3,32,0.0434652353
mutpb,0.3,33,0.0434153040
mutpb,0.3,34,0.0433653726
mutpb,0.3,35,0.0432155786
mutpb,0.3,36,0.0431656472
mutpb,0.3,37,0.0430158532
mutpb,0.3,38,0.0431157159
mutpb,0.3,39,0.0426164024
mutpb,0.3,40,0.0425914368
mutpb,0.3,41,0.0422918487
mutpb,0.3,42,0.0422918487
mutpb,0.3,43,0.0422419174
mutpb,0.3,44,0.0422419174
mutpb,0.3,45,0.0414430159
mutpb,0.3,46,0.0414430159
mutpb,0.3,47,0.0414430159
mutpb,0.3,48,0.0414430159
mutpb,0.3,49,0.0414430159
mutpb,0.3,50,0.0414430159
mutpb,0.3,51,0.0414430159
mutpb,0.3,52,0.0414430159
mutpb,0.3,53,0.0413181875
mutpb,0.3,54,0.0410185994
mutpb,0.3,55,0.0410185994
mutpb,0.3,56,0.0410185994
mutpb,0.3,57,0.0407689427
mutpb,0.3,58,0.0407689427
mutpb,0.3,59,0.0407689427
mutpb,0.3,60,0.0407689427
mutpb,0.3,61,0.0407689427
mutpb,0.3,62,0.0405192860
mutpb,0.3,63,0.0407689427
mutpb,0.3,64,0.0407689427
mutpb,0.3,65,0.0405192860
mutpb,0.3,66,0.0405192860
mutpb,0.3,67,0.0405192860
mutpb,0.3,68,0.0405192860
mutpb,0.3,69,0.0405192860
mutpb,0.3,70,0.0405192860
mutpb,0.3,71,0.0405192860
mutpb,0.3,72,0.0405192860
mutpb,0.3,73,0.0405192860
mutpb,0.3,74,0.0405192860
mutpb,0.3,75,0.0396205218
mutpb,0.3,76,0.0394457621
mutpb,0.3,77,0.0394457621
mutpb,0.3,78,0.0394457621
mutpb,0.3,79,0.0394457621
mutpb,0.3,80,0.0393209337
mutpb,0.3,81,0.0393209337
mutpb,0.3,82,0.0393209337
mutpb,0.3,83,0.0393209337
mutpb,0.3,84,0.0393209337
mutpb,0.3,85,0.0393209337
mutpb,0.3,86,0.0393209337
mutpb,0.3,87,0.0393209337
mutpb,0.3,88,0.0393209337
mutpb,0.3,89,0.0390463113
mutpb,0.3,90,0.0390463113
mutpb,0.3,91,0.0390463113
mutpb,0.3,92,0.0390213456
mutpb,0.3,93,0.0390213456
mutpb,0.3,94,0.0390213456
mutpb,0.3,95,0.0390213456
mutpb,0.3,96,0.0390213456
mutpb,0.3,97,0.0390213456
mutpb,0.3,98,0.0390213456
mutpb,0.3,99,0.0390213456
mutpb,0.3,100,0.0389963800
mutpb,0.3,101,0.0389963800
mutpb,0.3,102,0.0389963800
mutpb,0.3,103,0.0389963800
mutpb,0.3,104,0.0389963800
mutpb,0.3,105,0.0389963800
mutpb,0.3,106,0.0389963800
mutpb,0.3,107,0.0389963800
mutpb,0.3,108,0.0389963800
mutpb,0.3,109,0.0387217576
mutpb,0.3,110,0.0387217576
mutpb,0.3,111,0.0387217576
mutpb,0.3,112,0.0387217576
mutpb,0.3,113,0.0387217576
mutpb,0.3,114,0.0387217576
mutpb,0.3,115,0.0387217576
mutpb,0.3,116,0.0387217576
mutpb,0.3,117,0.0387217576
mutpb,0.3,118,0.0387217576
mutpb,0.3,119,0.0387217576
mutpb,0.3,120,0.0387217576
mutpb,0.3,121,0.0387217576
mutpb,0.3,122,0.0387217576
mutpb,0.3,123,0.0387217576
mutpb,0.3,124,0.0387217576
mutpb,0.3,125,0.0387217576
mutpb,0.3,126,0.0387217576
mutpb,0.3,127,0.0387217576
mutpb,0.3,128,0.0387217576
mutpb,0.3,129,0.0387217576
mutpb,0.3,130,0.0387217576
mutpb,0.3,131,0.0387217576
mutpb,0.3,132,0.0387217576
mutpb,0.3,133,0.0387217576
mutpb,0.3,134,0.0387217576
mutpb,0.3,135,0.0387217576
mutpb,0.3,136,0.0387217576
mutpb,0.3,137,0.0387217576
mutpb,0.3,138,0.0387217576
mutpb,0.3,139,0.0387217576
mutpb,0.3,140,0.0387217576
mutpb,0.3,141,0.0387217576
mutpb,0.3,142,0.0387217576
mutpb,0.3,143,0.0387217576
mutpb,0.3,144,0.0387217576
mutpb,0.3,145,0.0387217576
mutpb,0.3,146,0.0387217576
mutpb,0.3,147,0.0387217576
mutpb,0.3,148,0.0387217576
mutpb,0.3,149,0.0387217576
mutpb,0.3,150,0.0387217576
mutpb,0.3,151,0.0387217576
mutpb,0.3,152,0.0387217576
mutpb,0.3,153,0.0387217576
mutpb,0.3,154,0.0387217576
mutpb,0.3,155,0.0387217576
mutpb,0.3,156,0.0387217576
mutpb,0.3,157,0.0387217576
mutpb,0.3,158,0.0387217576
mutpb,0.3,159,0.0387217576
mutpb,0.3,160,0.0387217576
mutpb,0.3,161,0.0387217576
mutpb,0.3,162,0.0387217576
mutpb,0.3,163,0.0387217576
mutpb,0.3,164,0.0387217576
mutpb,0.3,165,0.0387217576
mutpb,0.3,166,0.0386718262
mutpb,0.3,167,0.0386718262
mutpb,0.3,168,0.0386718262
mutpb,0.3,169,0.0386718262
mutpb,0.3,170,0.0386718262
mutpb,0.3,171,0.0386718262
mutpb,0.3,172,0.0386718262
mutpb,0.3,173,0.0386718262
mutpb,0.3,174,0.0386718262
mutpb,0.3,175,0.0386718262
mutpb,0.3,176,0.0386718262
mutpb,0.3,177,0.0386718262
mutpb,0.3,178,0.0386718262
mutpb,0.3,179,0.0386718262
mutpb,0.3,180,0.0386718262
mutpb,0.3,181,0.0386718262
mutpb,0.3,182,0.0386718262
mutpb,0.3,183,0.0386718262
mutpb,0.3,184,0.0386718262
mutpb,0.3,185,0.0386718262
mutpb,0.3,186,0.0386718262
mutpb,0.3,187,0.0386718262
mutpb,0.3,188,0.0386718262
mutpb,0.3,189,0.0386718262
mutpb,0.3,190,0.0386718262
mutpb,0.3,191,0.0386718262
mutpb,0.3,192,0.0386718262
mutpb,0.3,193,0.0386718262
mutpb,0.3,194,0.0386718262
mutpb,0.3,195,0.0386718262
mutpb,0.3,196,0.0386718262
mutpb,0.3,197,0.0386718262
mutpb,0.3,198,0.0386218949
mutpb,0.3,199,0.0386218949
mutpb,0.3,200,0.0386218949
mutpb,0.35,0,0.1547372363
mutpb,0.35,1,0.1331668955
mutpb,0.35,2,0.1025340157
mutpb,0.35,3,0.1069030084
mutpb,0.35,4,0.0828610660
mutpb,0.35,5,0.0828610660
mutpb,0.35,6,0.0688553239
mutpb,0.35,7,0.0637373611
mutpb,0.35,8,0.0624391462
mutpb,0.35,9,0.0551741356
mutpb,0.35,10,0.0551242042
mutpb,0.35,11,0.0546748221
mutpb,0.35,12,0.0519535638
mutpb,0.35,13,0.0515541131
mutpb,0.35,14,0.0509299713
mutpb,0.35,15,0.0504056922
mutpb,0.35,16,0.0479590563
mutpb,0.35,17,0.0469104981
mutpb,0.35,18,0.0469104981
mutpb,0.35,19,0.0469104981
mutpb,0.35,20,0.0452377980
mutpb,0.35,21,0.0440893771
mutpb,0.35,22,0.0438896517
mutpb,0.35,23,0.0432405443
mutpb,0.35,24,0.0432405443
mutpb,0.35,25,0.0430408189
mutpb,0.35,26,0.0430408189
mutpb,0.35,27,0.0430408189
mutpb,0.35,28,0.0430158532
mutpb,0.35,29,0.0428660592
mutpb,0.35,30,0.0427412308
mutpb,0.35,31,0.0427412308
mutpb,0.35,32,0.0426912995
mutpb,0.35,33,0.0426912995
mutpb,0.35,34,0.0425165398
mutpb,0.35,35,0.0424416427
mutpb,0.35,36,0.0423917114
mutpb,0.35,37,0.0423917114
mutpb,0.35,38,0.0422668830
mutpb,0.35,39,0.0421170890
mutpb,0.35,40,0.0420172263
mutpb,0.35,41,0.0420172263
mutpb,0.35,42,0.0419672950
mutpb,0.35,43,0.0418674323
mutpb,0.35,44,0.0418674323
mutpb,0.35,45,0.0418674323
mutpb,0.35,46,0.0418674323
mutpb,0.35,47,0.0418175009
mutpb,0.35,48,0.0418175009
mutpb,0.35,49,0.0418175009
mutpb,0.35,50,0.0418175009
mutpb,0.35,51,0.0417925353
mutpb,0.35,52,0.0415428785
mutpb,0.35,53,0.0407689427
mutpb,0.35,54,0.0407190114
mutpb,0.35,55,0.0407190114
mutpb,0.35,56,0.0407190114
mutpb,0.35,57,0.0406940457
mutpb,0.35,58,0.0406940457
mutpb,0.35,59,0.0406940457
mutpb,0.35,60,0.0406690800
mutpb,0.35,61,0.0406940457
mutpb,0.35,62,0.0406940457
mutpb,0.35,63,0.0406940457
mutpb,0.35,64,0.0406940457
mutpb,0.35,65,0.0406940457
mutpb,0.35,66,0.0406940457
mutpb,0.35,67,0.0405192860
mutpb,0.35,68,0.0405192860
mutpb,0.35,69,0.0405192860
mutpb,0.35,70,0.0405192860
mutpb,0.35,71,0.0405192860
mutpb,0.35,72,0.0405192860
mutpb,0.35,73,0.0405192860
mutpb,0.35,74,0.0405192860
mutpb,0.35,75,0.0405192860
mutpb,0.35,76,0.0403445263
mutpb,0.35,77,0.0403445263
mutpb,0.35,78,0.0403445263
mutpb,0.35,79,0.0403445263
mutpb,0.35,80,0.0403445263
mutpb,0.35,81,0.0403445263
mutpb,0.35,82,0.0403445263
mutpb,0.35,83,0.0403445263
mutpb,0.35,84,0.0403445263
mutpb,0.35,85,0.0403445263
mutpb,0.35,86,0.0403445263
mutpb,0.35,87,0.0403445263
mutpb,0.35,88,0.0403445263
mutpb,0.35,89,0.0403445263
mutpb,0.35,90,0.0403445263
mutpb,0.35,91,0.0403445263
mutpb,0.35,92,0.0403445263
mutpb,0.35,93,0.0403445263
mutpb,0.35,94,0.0403445263
mutpb,0.35,95,0.0403445263
mutpb,0.35,96,0.0403195606
mutpb,0.35,97,0.0403195606
mutpb,0.35,98,0.0403195606
mutpb,0.35,99,0.0392959680
mutpb,0.35,100,0.0392959680
mutpb,0.35,101,0.0403195606
mutpb,0.35,102,0.0403195606
mutpb,0.35,103,0.0403195606
mutpb,0.35,104,0.0403195606
mutpb,0.35,105,0.0402196979
mutpb,0.35,106,0.0402196979
mutpb,0.35,107,0.0386967919
mutpb,0.35,108,0.0386967919
mutpb,0.35,109,0.0386967919
mutpb,0.35,110,0.0386967919
mutpb,0.35,111,0.0386967919
mutpb,0.35,112,0.0386967919
mutpb,0.35,113,0.0386967919
mutpb,0.35,114,0.0386468606
mutpb,0.35,115,0.0386468606
mutpb,0.35,116,0.0386218949
mutpb,0.35,117,0.0386218949
mutpb,0.35,118,0.0386218949
mutpb,0.35,119,0.0386218949
mutpb,0.35,120,0.0386218949
mutpb,0.35,121,0.0386218949
mutpb,0.35,122,0.0386218949
mutpb,0.35,123,0.0386218949
mutpb,0.35,124,0.0386218949
mutpb,0.35,125,0.0386218949
mutpb,0.35,126,0.0386218949
mutpb,0.35,127,0.0385469979
mutpb,0.35,128,0.0385469979
mutpb,0.35,129,0.0385469979
mutpb,0.35,130,0.0385469979
mutpb,0.35,131,0.0385469979
mutpb,0.35,132,0.0385469979
mutpb,0.35,133,0.0385469979
mutpb,0.35,134,0.0385469979
mutpb,0.35,135,0.0385469979
mutpb,0.35,136,0.0385469979
mutpb,0.35,137,0.0384471352
mutpb,0.35,138,0.0384471352
mutpb,0.35,139,0.0383972038
mutpb,0.35,140,0.0383972038
mutpb,0.35,141,0.0383972038
mutpb,0.35,142,0.0383972038
mutpb,0.35,143,0.0383972038
mutpb,0.35,144,0.0383972038
mutpb,0.35,145,0.0383972038
mutpb,0.35,146,0.0383972038
mutpb,0.35,147,0.0383722382
mutpb,0.35,148,0.0383722382
mutpb,0.35,149,0.0383722382
mutpb,0.35,150,0.0383722382
mutpb,0.35,151,0.0383722382
mutpb,0.35,152,0.0383722382
mutpb,0.35,153,0.0383722382
mutpb,0.35,154,0.0383722382
mutpb,0.35,155,0.0383722382
mutpb,0.35,156,0.0383722382
mutpb,0.35,157,0.0383722382
mutpb,0.35,158,0.0383722382
mutpb,0.35,159,0.0383722382
mutpb,0.35,160,0.0383722382
mutpb,0.35,161,0.0383722382
mutpb,0.35,162,0.0383722382
mutpb,0.35,163,0.0383722382
mutpb,0.35,164,0.0383223068
mutpb,0.35,165,0.0383223068
mutpb,0.35,166,0.0383223068
mutpb,0.35,167,0.0383223068
mutpb,0.35,168,0.0383223068
mutpb,0.35,169,0.0383223068
mutpb,0.35,170,0.0383223068
mutpb,0.35,171,0.0383223068
mutpb,0.35,172,0.0383223068
mutpb,0.35,173,0.0383223068
mutpb,0.35,174,0.0383223068
mutpb,0.35,175,0.0382973412
mutpb,0.35,176,0.0383223068
mutpb,0.35,177,0.0383223068
mutpb,0.35,178,0.0383223068
mutpb,0.35,179,0.0382973412
mutpb,0.35,180,0.0382224441
mutpb,0.35,181,0.0382224441
mutpb,0.35,182,0.0382224441
mutpb,0.35,183,0.0382224441
mutpb,0.35,184,0.0381974785
mutpb,0.35,185,0.0381974785
mutpb,0.35,186,0.0381974785
mutpb,0.35,187,0.0381974785
mutpb,0.35,188,0.0381974785
mutpb,0.35,189,0.0381974785
mutpb,0.35,190,0.0381974785
mutpb,0.35,191,0.0381974785
mutpb,0.35,192,0.0381974785
mutpb,0.35,193,0.0381974785
mutpb,0.35,194,0.0381974785
mutpb,0.35,195,0.0381974785
mutpb,0.35,196,0.0381475471
mutpb,0.35,197,0.0381475471
mutpb,0.35,198,0.0381475471
mutpb,0.35,199,0.0381475471
mutpb,0.35,200,0.0381475471
tournsize,2.0,0,0.1511921108
tournsize,2.0,1,0.1523904631
tournsize,2.0,2,0.1229309699
tournsize,2.0,3,0.1229309699
tournsize,2.0,4,0.1195106728
tournsize,2.0,5,0.1174634877
tournsize,2.0,6,0.1158906504
tournsize,2.0,7,0.1174634877
tournsize,2.0,8,0.1174385220
tournsize,2.0,9,0.1141180876
tournsize,2.0,10,0.1055298964
tournsize,2.0,11,0.0885033080
tournsize,2.0,12,0.0885033080
tournsize,2.0,13,0.0862563975
tournsize,2.0,14,0.0817126451
tournsize,2.0,15,0.0987891649
tournsize,2.0,16,0.0935963051
tournsize,2.0,17,0.0933216827
tournsize,2.0,18,0.0933216827
tournsize,2.0,19,0.0922231931
tournsize,2.0,20,0.0830857571
tournsize,2.0,21,0.0794158033
tournsize,2.0,22,0.0709774061
tournsize,2.0,23,0.0737735614
tournsize,2.0,24,0.0767694420
tournsize,2.0,25,0.0710023717
tournsize,2.0,26,0.0710023717
tournsize,2.0,27,0.0627387342
tournsize,2.0,28,0.0627387342
tournsize,2.0,29,0.0630882537
tournsize,2.0,30,0.0630882537
tournsize,2.0,31,0.0584696043
tournsize,2.0,32,0.0568967669
tournsize,2.0,33,0.0543752341
tournsize,2.0,34,0.0546997878
tournsize,2.0,35,0.0546997878
tournsize,2.0,36,0.0546997878
tournsize,2.0,37,0.0548745475
tournsize,2.0,38,0.0518287355
tournsize,2.0,39,0.0518287355
tournsize,2.0,40,0.0501061041
tournsize,2.0,41,0.0502309325
tournsize,2.0,42,0.0502309325
tournsize,2.0,43,0.0502059668
tournsize,2.0,44,0.0494320310
tournsize,2.0,45,0.0500062414
tournsize,2.0,46,0.0490325802
tournsize,2.0,47,0.0468605667
tournsize,2.0,48,0.0468605667
tournsize,2.0,49,0.0465859443
tournsize,2.0,50,0.0455124204
tournsize,2.0,51,0.0456122831
tournsize,2.0,52,0.0456122831
tournsize,2.0,53,0.0448633129
tournsize,2.0,54,0.0421670203
tournsize,2.0,55,0.0421670203
tournsize,2.0,56,0.0421670203
tournsize,2.0,57,0.0421670203
tournsize,2.0,58,0.0420671577
tournsize,2.0,59,0.0420671577
tournsize,2.0,60,0.0420421920
tournsize,2.0,61,0.0415428785
tournsize,2.0,62,0.0394707277
tournsize,2.0,63,0.0402196979
tournsize,2.0,64,0.0413681188
tournsize,2.0,65,0.0410934964
tournsize,2.0,66,0.0410185994
tournsize,2.0,67,0.0410185994
tournsize,2.0,68,0.0409686681
tournsize,2.0,69,0.0403195606
tournsize,2.0,70,0.0407939084
tournsize,2.0,71,0.0403195606
tournsize,2.0,72,0.0403195606
tournsize,2.0,73,0.0397453501
tournsize,2.0,74,0.0397453501
tournsize,2.0,75,0.0397703158
tournsize,2.0,76,0.0397453501
tournsize,2.0,77,0.0390463113
tournsize,2.0,78,0.0390213456
tournsize,2.0,79,0.0390213456
tournsize,2.0,80,0.0390213456
tournsize,2.0,81,0.0390213456
tournsize,2.0,82,0.0390213456
tournsize,2.0,83,0.0389714143
tournsize,2.0,84,0.0389464486
tournsize,2.0,85,0.0387467233
tournsize,2.0,86,0.0387467233
tournsize,2.0,87,0.0387467233
tournsize,2.0,88,0.0387467233
tournsize,2.0,89,0.0387467233
tournsize,2.0,90,0.0387467233
tournsize,2.0,91,0.0387467233
tournsize,2.0,92,0.0386967919
tournsize,2.0,93,0.0385469979
tournsize,2.0,94,0.0385220322
tournsize,2.0,95,0.0384970665
tournsize,2.0,96,0.0384970665
tournsize,2.0,97,0.0384970665
tournsize,2.0,98,0.0384970665
tournsize,2.0,99,0.0385220322
tournsize,2.0,100,0.0384970665
tournsize,2.0,101,0.0384970665
tournsize,2.0,102,0.0384970665
tournsize,2.0,103,0.0384970665
tournsize,2.0,104,0.0384471352
tournsize,2.0,105,0.0384970665
tournsize,2.0,106,0.0384970665
tournsize,2.0,107,0.0384970665
tournsize,2.0,108,0.0384970665
tournsize,2.0,109,0.0384970665
tournsize,2.0,110,0.0384970665
tournsize,2.0,111,0.0384970665
tournsize,2.0,112,0.0384721009
tournsize,2.0,113,0.0384721009
tournsize,2.0,114,0.0384721009
tournsize,2.0,115,0.0383972038
tournsize,2.0,116,0.0383972038
tournsize,2.0,117,0.0383972038
tournsize,2.0,118,0.0383472725
tournsize,2.0,119,0.0382474098
tournsize,2.0,120,0.0382224441
tournsize,2.0,121,0.0382224441
tournsize,2.0,122,0.0382224441
tournsize,2.0,123,0.0382224441
tournsize,2.0,124,0.0382224441
tournsize,2.0,125,0.0382224441
tournsize,2.0,126,0.0381974785
tournsize,2.0,127,0.0382224441
tournsize,2.0,128,0.0382224441
tournsize,2.0,129,0.0381974785
tournsize,2.0,130,0.0382224441
tournsize,2.0,131,0.0381974785
tournsize,2.0,132,0.0381974785
tournsize,2.0,133,0.0381974785
tournsize,2.0,134,0.0381974785
tournsize,2.0,135,0.0381974785
tournsize,2.0,136,0.0381974785
tournsize,2.0,137,0.0381974785
tournsize,2.0,138,0.0381974785
tournsize,2.0,139,0.0381974785
tournsize,2.0,140,0.0381974785
tournsize,2.0,141,0.0381974785
tournsize,2.0,142,0.0381974785
tournsize,2.0,143,0.0381225815
tournsize,2.0,144,0.0381225815
tournsize,2.0,145,0.0381225815
tournsize,2.0,146,0.0381974785
tournsize,2.0,147,0.0381974785
tournsize,2.0,148,0.0381974785
tournsize,2.0,149,0.0381974785
tournsize,2.0,150,0.0381974785
tournsize,2.0,151,0.0381974785
tournsize,2.0,152,0.0381974785
tournsize,2.0,153,0.0381974785
tournsize,2.0,154,0.0381974785
tournsize,2.0,155,0.0381974785
tournsize,2.0,156,0.0381974785
tournsize,2.0,157,0.0381974785
