start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1929.9100,1930.7100,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1930.7100,1930.9100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1930.9100,1931.9100,1.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,5
1931.9100,1932.3100,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1932.3100,1932.5100,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1932.5100,1933.1100,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1933.1100,1933.3100,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1933.3100,1933.7100,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1933.7100,1933.9100,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1933.9100,1934.5100,0.6000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,3
1934.5100,1935.3100,0.8000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,4
1935.3100,1939.3100,4.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,20
1939.3100,1939.5100,0.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,1
1939.5100,1941.7100,2.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,11
1941.7100,1942.1100,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1942.1100,1944.9100,2.8000,1,sand_arkose_arenite,высокопористый аркозовый аренит,14
1944.9100,1946.3100,1.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,7
1946.3100,1946.9100,0.6000,1,sand_arkose_arenite,высокопористый аркозовый аренит,3
1946.9100,1947.5100,0.6000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,3
1947.5100,1949.7100,2.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,11
1949.7100,1950.7100,1.0000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,5
1950.7100,1951.7100,1.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,5
1951.7100,1952.5100,0.8000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,4
1952.5100,1954.3100,1.8000,1,sand_arkose_arenite,высокопористый аркозовый аренит,9
1954.3100,1955.3100,1.0000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,5
1955.3100,1955.5100,0.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,1
1955.5100,1955.9100,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1955.9100,1956.3100,0.4000,1,sand_arkose_arenite,высокопористый аркозовый аренит,2
1956.3100,1963.1100,6.8000,2,seal_silty_argillite,песчанистая легкая глина,34
1963.1100,1963.3100,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1963.3100,1967.3100,4.0000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,20
1967.3100,1968.3100,1.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,5
1968.3100,1968.7100,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1968.7100,1968.9100,0.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,1
1968.9100,1969.1100,0.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,1
1969.1100,1970.7100,1.6000,1,sand_subarkose_arenite,плотный субаркозовый аренит,8
1970.7100,1971.9100,1.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,6
1971.9100,1974.3100,2.4000,1,sand_arkose_arenite,высокопористый аркозовый аренит,12
1974.3100,1975.1100,0.8000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,4
1975.1100,1975.5100,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1975.5100,1975.9100,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1975.9100,1976.1100,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1976.1100,1977.5100,1.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,7
1977.5100,1978.3100,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1978.3100,1979.1100,0.8000,2,seal_kaolinite_argillite,каолинитовая легкая глина,4
1979.1100,1979.5100,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1979.5100,1979.7100,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1979.7100,1979.9100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1979.9100,1980.3100,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1980.3100,1980.7100,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1980.7100,1980.9100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1980.9100,1981.7100,0.8000,2,seal_silty_argillite,песчанистая легкая глина,4
1981.7100,1981.9100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1981.9100,1982.1100,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1982.1100,1982.3100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1982.3100,1982.9100,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1982.9100,1983.3100,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1983.3100,1983.7100,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1983.7100,1984.3100,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1984.3100,1985.1100,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1985.1100,1985.3100,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1985.3100,1985.5100,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1985.5100,1986.3100,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1986.3100,1986.7100,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1986.7100,1986.9100,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1986.9100,1987.5100,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1987.5100,1988.9100,1.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,7
1988.9100,1990.1100,1.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,6
1990.1100,1990.5100,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1990.5100,1990.9100,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1990.9100,1991.5100,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
